time,current_response_time_percentile_50,current_response_time_percentile_95,current_response_time_average,current_max_response_time,current_min_response_time,current_fail_per_sec,fail_ratio,total_rps,user_count,avg_response_time,current_rps,max_response_time,median_response_time,min_response_time,num_failures,num_requests,custom_cpu_loadgenerator,custom_cpu_redis-cart,custom_cpu_frontend,custom_cpu_checkoutservice,custom_cpu_paymentservice,custom_cpu_currencyservice,custom_cpu_productcatalogservice,custom_cpu_recommendationservice,custom_cpu_shippingservice,custom_cpu_emailservice,custom_cpu_cartservice,custom_cpu_adservice,custom_cpu_coredns,custom_cpu_metrics-server,custom_cpu_local-path-provisioner,custom_cpu_prometheus-grafana,custom_cpu_prometheus-kube-prometheus-operator,custom_cpu_prometheus-kube-state-metrics,custom_monitored_count_coredns,custom_monitored_count_metrics-server,custom_monitored_count_local-path-provisioner,custom_monitored_count_emailservice,custom_monitored_count_paymentservice,custom_monitored_count_loadgenerator,custom_monitored_count_redis-cart,custom_monitored_count_shippingservice,custom_monitored_count_checkoutservice,custom_monitored_count_prometheus-grafana,custom_monitored_count_adservice,custom_monitored_count_prometheus-kube-prometheus-operator,custom_monitored_count_prometheus-kube-state-metrics,custom_monitored_count_cartservice,custom_monitored_count_recommendationservice,custom_monitored_count_frontend,custom_monitored_count_currencyservice,custom_monitored_count_productcatalogservice,custom_kubernetes_coredns_ordered,custom_kubernetes_coredns_ready,custom_kubernetes_metrics-server_ordered,custom_kubernetes_metrics-server_ready,custom_kubernetes_local-path-provisioner_ordered,custom_kubernetes_local-path-provisioner_ready,custom_kubernetes_emailservice_ordered,custom_kubernetes_emailservice_ready,custom_kubernetes_paymentservice_ordered,custom_kubernetes_paymentservice_ready,custom_kubernetes_loadgenerator_ordered,custom_kubernetes_loadgenerator_ready,custom_kubernetes_redis-cart_ordered,custom_kubernetes_redis-cart_ready,custom_kubernetes_shippingservice_ordered,custom_kubernetes_shippingservice_ready,custom_kubernetes_checkoutservice_ordered,custom_kubernetes_checkoutservice_ready,custom_kubernetes_prometheus-grafana_ordered,custom_kubernetes_prometheus-grafana_ready,custom_kubernetes_adservice_ordered,custom_kubernetes_adservice_ready,custom_kubernetes_prometheus-kube-prometheus-operator_ordered,custom_kubernetes_prometheus-kube-prometheus-operator_ready,custom_kubernetes_prometheus-kube-state-metrics_ordered,custom_kubernetes_prometheus-kube-state-metrics_ready,custom_kubernetes_cartservice_ordered,custom_kubernetes_cartservice_ready,custom_kubernetes_recommendationservice_ordered,custom_kubernetes_recommendationservice_ready,custom_kubernetes_frontend_ordered,custom_kubernetes_frontend_ready,custom_kubernetes_productcatalogservice_ordered,custom_kubernetes_productcatalogservice_ready,custom_kubernetes_currencyservice_ordered,custom_kubernetes_currencyservice_ready,elapsed,elapsed_min
1702803335.144927,1700.0,5300.0,2239,5900,57,0.0,0.0,18.9,484,504.54662834994537,18.9,5935.0,200.0,18.0,0,2432,"[287.7654032128868, 1702803334.152]","[17.685692167415155, 1702803334.152]","[439.42758405469, 1702803334.152]","[50.87973463638203, 1702803334.152]","[18.954571718503185, 1702803334.152]","[438.81796513249463, 1702803334.152]","[250.13969496472689, 1702803334.152]","[446.19981205950364, 1702803334.152]","[42.66400601612637, 1702803334.152]","[27.669155615220653, 1702803334.152]","[741.4893910364649, 1702803334.152]","[52.64598231529812, 1702803334.152]",,,,,,,,,,1,1,1,1,1,1,,1,,,5,6,10,9,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,6,4,10,7,4,4,9,7,134.6424424648285,2.2440407077471414
1702803336.434497,1700.0,5300.0,2239,5900,57,0.0,0.0,18.9,484,504.54662834994537,18.9,5935.0,200.0,18.0,0,2432,"[287.7654032128868, 1702803335.784]","[17.685692167415155, 1702803335.784]","[439.42758405469, 1702803335.784]","[50.87973463638203, 1702803335.784]","[18.954571718503185, 1702803335.784]","[438.81796513249463, 1702803335.784]","[250.13969496472689, 1702803335.784]","[446.19981205950364, 1702803335.784]","[42.66400601612637, 1702803335.784]","[27.669155615220653, 1702803335.784]","[701.5734878580915, 1702803335.784]","[52.64598231529812, 1702803335.784]",,,,,,,,,,1,1,1,1,1,1,,1,,,5,6,10,9,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,6,4,10,7,4,4,9,7,135.9320125579834,2.2655335426330567
1702803338.1410499,2600.0,7100.0,3394,8900,950,0.0,0.0,25.6,500,723.2095924312164,25.6,8907.0,220.0,18.0,0,2602,"[287.7654032128868, 1702803337.815]","[17.685692167415155, 1702803337.815]","[439.42758405469, 1702803337.815]","[50.87973463638203, 1702803337.815]","[18.954571718503185, 1702803337.815]","[438.81796513249463, 1702803337.815]","[250.13969496472689, 1702803337.815]","[446.19981205950364, 1702803337.815]","[42.66400601612637, 1702803337.815]","[27.669155615220653, 1702803337.815]","[701.5734878580915, 1702803337.815]","[52.64598231529812, 1702803337.815]",,,,,,,,,,1,1,1,1,1,1,,1,,,5,6,10,9,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,6,4,10,7,4,4,9,7,137.63856530189514,2.293976088364919
1702803340.3577964,3000.0,9100.0,4056,11000,1100,0.0,0.0,33.3,500,911.4053828400965,33.3,10903.0,240.0,18.0,0,2714,"[287.7654032128868, 1702803339.944]","[17.685692167415155, 1702803339.944]","[439.42758405469, 1702803339.944]","[50.87973463638203, 1702803339.944]","[18.954571718503185, 1702803339.944]","[438.81796513249463, 1702803339.944]","[250.13969496472689, 1702803339.944]","[446.19981205950364, 1702803339.944]","[42.66400601612637, 1702803339.944]","[27.669155615220653, 1702803339.944]","[701.5734878580915, 1702803339.944]","[52.64598231529812, 1702803339.944]",,,,,,,,,,1,1,1,1,1,1,,1,,,5,6,10,9,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,6,4,10,7,4,4,9,7,139.85531187057495,2.3309218645095826
1702803343.3613563,5200.0,10000.0,5509,11000,870,0.0,0.0,42.3,500,1407.8577387175608,42.3,11090.0,290.0,18.0,0,2960,"[682.2122497098019, 1702803342.137]","[18.50002378826978, 1702803342.137]","[713.6505623938264, 1702803342.137]","[28.597937100255372, 1702803342.137]","[14.550429045094784, 1702803342.137]","[709.9523233776798, 1702803342.137]","[244.7277299919815, 1702803342.137]","[254.2895367018696, 1702803342.137]","[43.562527186477176, 1702803342.137]","[36.61529737764587, 1702803342.137]","[589.1203205980795, 1702803342.137]","[57.88040277999933, 1702803342.137]",,,,,,,,,,1,1,1,1,1,1,,1,,,5,6,10,9,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,6,4,10,7,4,4,9,7,142.85887169837952,2.3809811949729918
1702803345.6850424,4100.0,11000.0,5686,12000,870,0.0,0.0,59.7,500,1773.5455006646753,59.7,12346.0,360.0,18.0,0,3227,"[682.2122497098019, 1702803344.591]","[18.50002378826978, 1702803344.591]","[713.6505623938264, 1702803344.591]","[28.597937100255372, 1702803344.591]","[14.550429045094784, 1702803344.591]","[709.9523233776798, 1702803344.591]","[244.7277299919815, 1702803344.591]","[254.2895367018696, 1702803344.591]","[43.562527186477176, 1702803344.591]","[36.61529737764587, 1702803344.591]","[589.1203205980795, 1702803344.591]","[57.88040277999933, 1702803344.591]",,,,,,,,,,1,1,1,1,1,1,,1,,,8,6,11,15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,6,4,15,7,5,4,15,7,145.1825578212738,2.41970929702123
1702803350.3532403,4100.0,11000.0,5686,12000,870,0.0,0.0,59.7,500,1773.5455006646753,59.7,12346.0,360.0,18.0,0,3227,"[682.2122497098019, 1702803345.908]","[18.50002378826978, 1702803345.908]","[713.6505623938264, 1702803345.908]","[28.597937100255372, 1702803345.908]","[14.550429045094784, 1702803345.908]","[709.9523233776798, 1702803345.908]","[244.7277299919815, 1702803345.908]","[254.2895367018696, 1702803345.908]","[43.562527186477176, 1702803345.908]","[36.61529737764587, 1702803345.908]","[589.1203205980795, 1702803345.908]","[57.88040277999933, 1702803345.908]",,,,,,,,,,1,1,1,1,1,1,,1,,,8,6,11,15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,6,4,15,7,5,4,15,7,149.85075569152832,2.4975125948588053
1702803352.5319262,3800.0,11000.0,4760,12000,330,0.0,0.0,79.6,500,1958.4295263580243,79.6,12346.0,490.0,18.0,0,3636,"[682.2122497098019, 1702803350.818]","[18.50002378826978, 1702803350.818]","[713.6505623938264, 1702803350.818]","[28.597937100255372, 1702803350.818]","[14.550429045094784, 1702803350.818]","[709.9523233776798, 1702803350.818]","[244.7277299919815, 1702803350.818]","[254.2895367018696, 1702803350.818]","[43.562527186477176, 1702803350.818]","[36.61529737764587, 1702803350.818]","[589.1203205980795, 1702803350.818]","[57.88040277999933, 1702803350.818]",,,,,,,,,,1,1,1,1,1,1,,1,,,8,6,11,15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,6,4,15,7,5,4,15,7,152.02944159507751,2.5338240265846252
1702803356.2324846,3600.0,5900.0,3444,6900,330,0.0,0.0,80.9,500,2021.1671585854378,80.9,12346.0,560.0,18.0,0,3778,"[738.4382392036691, 1702803353.526]","[22.618808659597885, 1702803353.526]","[910.5588648157418, 1702803353.526]","[36.891660038058134, 1702803353.526]","[20.768551315021995, 1702803353.526]","[738.2270212757649, 1702803353.526]","[315.1444440282248, 1702803353.526]","[315.3436541855243, 1702803353.526]","[48.08121770950216, 1702803353.526]","[42.5761452987928, 1702803353.526]","[398.39722955340034, 1702803353.526]","[112.64304732219202, 1702803353.526]",,,,,,,,,,1,1,1,1,1,1,,1,,,8,6,11,15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,6,3,15,7,5,4,15,7,155.7300000190735,2.5955000003178914
1702803358.972149,3800.0,5900.0,3408,6900,180,0.0,0.0,63.1,500,2073.346632955272,63.1,12346.0,680.0,18.0,0,3984,"[738.4382392036691, 1702803356.703]","[22.618808659597885, 1702803356.703]","[910.5588648157418, 1702803356.703]","[36.891660038058134, 1702803356.703]","[20.768551315021995, 1702803356.703]","[738.2270212757649, 1702803356.703]","[315.1444440282248, 1702803356.703]","[315.3436541855243, 1702803356.703]","[48.08121770950216, 1702803356.703]","[42.5761452987928, 1702803356.703]","[398.39722955340034, 1702803356.703]","[112.64304732219202, 1702803356.703]",,,,,,,,,,1,1,1,1,1,1,,1,,,8,6,15,15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,6,3,15,7,5,4,15,7,158.46966433525085,2.6411610722541807
1702803363.4104216,3600.0,5500.0,3180,7200,180,0.0,0.0,62.7,500,2132.7208362968236,62.7,12346.0,830.0,18.0,0,4257,"[738.4382392036691, 1702803359.439]","[22.618808659597885, 1702803359.439]","[910.5588648157418, 1702803359.439]","[36.891660038058134, 1702803359.439]","[20.768551315021995, 1702803359.439]","[738.2270212757649, 1702803359.439]","[315.1444440282248, 1702803359.439]","[315.3436541855243, 1702803359.439]","[48.08121770950216, 1702803359.439]","[42.5761452987928, 1702803359.439]","[398.39722955340034, 1702803359.439]","[112.64304732219202, 1702803359.439]",,,,,,,,,,1,1,1,1,1,1,,1,,,8,6,15,15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,6,3,15,7,5,4,15,7,162.90793704986572,2.7151322841644285
1702803368.2854466,1700.0,5200.0,2263,7200,180,0.0,0.0,75.4,500,2075.018497121547,75.4,12346.0,970.0,18.0,0,4578,"[808.9961605270964, 1702803364.458]","[27.654347244732037, 1702803364.458]","[1083.8252615187287, 1702803364.458]","[47.41482281112473, 1702803364.458]","[22.955965109120807, 1702803364.458]","[659.7184637821707, 1702803364.458]","[418.66302390028653, 1702803364.458]","[400.44793612352515, 1702803364.458]","[48.08121770950216, 1702803364.458]","[45.208465793233664, 1702803364.458]","[512.2660763235162, 1702803364.458]","[117.17777945896165, 1702803364.458]",,,,,,,,,,1,1,1,1,1,1,,1,,,8,6,15,15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,6,3,15,7,5,4,15,7,167.78296208381653,2.7963827013969422
1702803372.191527,1600.0,3500.0,1738,5800,570,0.0,0.0,75.4,500,2077.818753713662,75.4,12346.0,1100.0,18.0,0,4936,"[808.9961605270964, 1702803368.893]","[27.654347244732037, 1702803368.893]","[1083.8252615187287, 1702803368.893]","[47.41482281112473, 1702803368.893]","[22.955965109120807, 1702803368.893]","[659.7184637821707, 1702803368.893]","[418.66302390028653, 1702803368.893]","[400.44793612352515, 1702803368.893]","[48.08121770950216, 1702803368.893]","[45.208465793233664, 1702803368.893]","[512.2660763235162, 1702803368.893]","[117.17777945896165, 1702803368.893]",,,,,,,,,,1,1,1,1,1,1,,1,,,8,6,15,15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,6,3,15,7,5,4,15,7,171.6890423297882,2.8614840388298033
1702803373.0808558,1700.0,3700.0,1871,5800,410,0.0,0.0,73.9,500,2049.1492233281124,73.9,12346.0,1100.0,18.0,0,5272,"[853.7449965435231, 1702803372.602]","[27.654347244732037, 1702803372.602]","[1075.9496243409328, 1702803372.602]","[66.87227204842257, 1702803372.602]","[28.036733788544232, 1702803372.602]","[652.9336947915881, 1702803372.602]","[481.1721486269034, 1702803372.602]","[482.23226707500754, 1702803372.602]","[87.21987889504601, 1702803372.602]","[40.98825397669833, 1702803372.602]","[410.28258107240555, 1702803372.602]","[117.68585642946464, 1702803372.602]",,,,,,,,,,1,1,1,1,1,1,,1,,,8,6,15,15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,6,3,15,7,5,4,15,7,172.5783712863922,2.876306188106537
1702803376.5748153,1700.0,3700.0,1871,5800,410,0.0,0.0,73.9,500,2049.1492233281124,73.9,12346.0,1100.0,18.0,0,5272,"[853.7449965435231, 1702803374.91]","[27.654347244732037, 1702803374.91]","[1075.9496243409328, 1702803374.91]","[66.87227204842257, 1702803374.91]","[28.036733788544232, 1702803374.91]","[652.9336947915881, 1702803374.91]","[481.1721486269034, 1702803374.91]","[482.23226707500754, 1702803374.91]","[87.21987889504601, 1702803374.91]","[40.98825397669833, 1702803374.91]","[410.28258107240555, 1702803374.91]","[117.68585642946464, 1702803374.91]",,,,,,,,,,1,1,1,1,1,1,,1,,,8,6,15,15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,6,3,15,7,5,4,15,7,176.0723307132721,2.934538845221202
1702803380.40751,1400.0,3700.0,1740,5300,410,0.0,0.0,77.9,500,2039.8548956810298,77.9,12346.0,1200.0,18.0,0,5587,"[853.7449965435231, 1702803379.013]","[27.654347244732037, 1702803379.013]","[1075.9496243409328, 1702803379.013]","[66.87227204842257, 1702803379.013]","[28.036733788544232, 1702803379.013]","[652.9336947915881, 1702803379.013]","[481.1721486269034, 1702803379.013]","[482.23226707500754, 1702803379.013]","[87.21987889504601, 1702803379.013]","[40.98825397669833, 1702803379.013]","[410.28258107240555, 1702803379.013]","[117.68585642946464, 1702803379.013]",,,,,,,,,,1,1,1,1,1,1,,1,,,8,6,15,15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,5,3,10,3,22,7,10,4,14,7,179.90502548217773,2.998417091369629
1702803383.1635664,1400.0,3700.0,1740,5300,410,0.0,0.0,77.9,500,2039.8548956810298,77.9,12346.0,1200.0,18.0,0,5587,"[853.7449965435231, 1702803381.211]","[27.654347244732037, 1702803381.211]","[1075.9496243409328, 1702803381.211]","[66.87227204842257, 1702803381.211]","[28.036733788544232, 1702803381.211]","[652.9336947915881, 1702803381.211]","[481.1721486269034, 1702803381.211]","[482.23226707500754, 1702803381.211]","[87.21987889504601, 1702803381.211]","[40.98825397669833, 1702803381.211]","[410.28258107240555, 1702803381.211]","[117.68585642946464, 1702803381.211]",,,,,,,,,,1,1,1,1,1,1,,1,,,8,6,15,15,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,5,3,10,3,22,7,10,4,14,7,182.66108179092407,3.044351363182068
1702803387.9157996,2600.0,4500.0,2584,7300,570,0.0,0.0,65.5,500,2099.889997273211,65.5,12346.0,1400.0,18.0,0,6002,"[893.5829599144141, 1702803383.928]","[28.61005953924574, 1702803383.928]","[1138.0639817565773, 1702803383.928]","[73.33803395624744, 1702803383.928]","[31.109849877791632, 1702803383.928]","[604.6048910716613, 1702803383.928]","[474.3359895129529, 1702803383.928]","[640.3192677737512, 1702803383.928]","[87.40677951145692, 1702803383.928]","[39.99013342654267, 1702803383.928]","[337.0257631037176, 1702803383.928]","[127.020880404723, 1702803383.928]",,,,,,,,,,1,1,1,1,2,2,,2,,,7,10,22,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,5,3,10,3,22,7,10,4,14,7,187.41331505775452,3.1235552509625752
1702803391.5728574,2700.0,4700.0,2895,7300,1000,0.0,0.0,62.8,517,2132.990372662726,62.8,12346.0,1500.0,18.0,0,6257,"[893.5829599144141, 1702803388.272]","[28.61005953924574, 1702803388.272]","[1138.0639817565773, 1702803388.272]","[73.33803395624744, 1702803388.272]","[31.109849877791632, 1702803388.272]","[604.6048910716613, 1702803388.272]","[474.3359895129529, 1702803388.272]","[550.7798191780282, 1702803388.272]","[87.40677951145692, 1702803388.272]","[39.99013342654267, 1702803388.272]","[337.0257631037176, 1702803388.272]","[127.020880404723, 1702803388.272]",,,,,,,,,,1,1,1,1,2,2,,2,,,7,10,22,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,5,3,10,3,22,7,10,4,14,7,191.0703728199005,3.1845062136650086
1702803393.4331968,2500.0,5100.0,2729,7600,580,0.0,0.0,70.6,539,2150.9914259283314,70.6,12346.0,1500.0,18.0,0,6575,"[902.5568746950827, 1702803392.356]","[28.61005953924574, 1702803392.356]","[1122.4577321613451, 1702803392.356]","[67.91963712378805, 1702803392.356]","[34.45736958490759, 1702803392.356]","[592.4190767764221, 1702803392.356]","[469.7053744619898, 1702803392.356]","[559.8858727292221, 1702803392.356]","[80.86467749170285, 1702803392.356]","[39.99013342654267, 1702803392.356]","[325.1768725567354, 1702803392.356]","[127.62089916975464, 1702803392.356]",,,,,,,,,,1,1,1,1,2,2,,2,,,7,10,22,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,5,3,10,3,22,7,10,4,14,7,192.93071222305298,3.2155118703842165
1702803397.835849,2500.0,5100.0,2729,7600,580,0.0,0.0,70.6,539,2150.9914259283314,70.6,12346.0,1500.0,18.0,0,6575,"[902.5568746950827, 1702803394.37]","[28.780425926918817, 1702803394.37]","[1126.7694129479114, 1702803394.37]","[67.91963712378805, 1702803394.37]","[34.45736958490759, 1702803394.37]","[583.9636570794681, 1702803394.37]","[490.40928475258437, 1702803394.37]","[591.9803235720658, 1702803394.37]","[80.86467749170285, 1702803394.37]","[41.077252745306204, 1702803394.37]","[324.95490672514615, 1702803394.37]","[127.62089916975464, 1702803394.37]",,,,,,,,,,1,1,1,1,2,2,,2,,,7,10,22,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,5,3,10,3,22,7,10,4,14,7,197.33336448669434,3.2888894081115723
1702803400.537981,3000.0,5900.0,3151,9700,670,0.0,0.0,77.4,566,2230.6339239024496,77.4,12346.0,1700.0,18.0,0,7075,"[902.5568746950827, 1702803399.914]","[28.780425926918817, 1702803399.914]","[1126.7694129479114, 1702803399.914]","[67.91963712378805, 1702803399.914]","[34.45736958490759, 1702803399.914]","[583.9636570794681, 1702803399.914]","[490.40928475258437, 1702803399.914]","[591.9803235720658, 1702803399.914]","[80.86467749170285, 1702803399.914]","[41.077252745306204, 1702803399.914]","[324.95490672514615, 1702803399.914]","[127.62089916975464, 1702803399.914]",,,,,,,,,,1,1,1,1,2,2,,2,,,7,10,22,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,5,3,10,3,22,7,10,4,14,7,200.03549647331238,3.333924941221873
1702803402.102079,3000.0,5900.0,3151,9700,670,0.0,0.0,77.4,566,2230.6339239024496,77.4,12346.0,1700.0,18.0,0,7075,"[918.481215411683, 1702803401.388]","[28.780425926918817, 1702803401.388]","[1123.931614333016, 1702803401.388]","[70.14939078062113, 1702803401.388]","[36.416000628234926, 1702803401.388]","[612.2565449365271, 1702803401.388]","[474.38234397111387, 1702803401.388]","[577.0255144192478, 1702803401.388]","[76.09396409342474, 1702803401.388]","[45.48684317111698, 1702803401.388]","[318.5977292873253, 1702803401.388]","[116.17574286751986, 1702803401.388]",,,,,,,,,,1,1,1,1,2,2,,2,,,7,10,22,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,5,3,10,3,22,7,10,4,14,7,201.59959435462952,3.3599932392438254
1702803408.2576706,2800.0,5600.0,3146,9200,1100,0.0,0.0,68.2,585,2257.6234351577173,68.2,12346.0,1700.0,18.0,0,7399,"[918.481215411683, 1702803404.044]","[28.780425926918817, 1702803404.044]","[1123.931614333016, 1702803404.044]","[70.14939078062113, 1702803404.044]","[36.416000628234926, 1702803404.044]","[612.2565449365271, 1702803404.044]","[474.38234397111387, 1702803404.044]","[577.0255144192478, 1702803404.044]","[76.09396409342474, 1702803404.044]","[45.48684317111698, 1702803404.044]","[318.5977292873253, 1702803404.044]","[116.17574286751986, 1702803404.044]",,,,,,,,,,1,1,1,1,2,2,,2,,,7,10,22,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,5,3,10,3,22,7,10,4,14,7,207.75518608093262,3.46258643468221
1702803412.3645737,3000.0,5700.0,3334,12000,1100,0.0,0.0,65.5,607,2319.233417659379,65.5,12346.0,1800.0,18.0,0,7753,"[918.481215411683, 1702803409.216]","[28.780425926918817, 1702803409.216]","[1123.931614333016, 1702803409.216]","[70.14939078062113, 1702803409.216]","[36.416000628234926, 1702803409.216]","[612.2565449365271, 1702803409.216]","[474.38234397111387, 1702803409.216]","[577.0255144192478, 1702803409.216]","[76.09396409342474, 1702803409.216]","[45.48684317111698, 1702803409.216]","[318.5977292873253, 1702803409.216]","[116.17574286751986, 1702803409.216]",,,,,,,,,,1,1,1,1,2,2,,2,,,7,10,22,14,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,23,7,10,4,13,7,211.8620891571045,3.531034819285075
1702803415.3565848,3200.0,8000.0,3931,13000,2000,0.0,0.0,65.2,626,2395.0581311518417,65.2,12915.0,1900.0,18.0,0,8061,"[911.3587460143259, 1702803413.542]","[26.423118513289385, 1702803413.542]","[1124.948200441711, 1702803413.542]","[72.05154046960958, 1702803413.542]","[30.82027647515394, 1702803413.542]","[623.0829959123489, 1702803413.542]","[475.13955732011607, 1702803413.542]","[537.5095719708428, 1702803413.542]","[85.92842032241738, 1702803413.542]","[43.15354394853481, 1702803413.542]","[295.9358887262819, 1702803413.542]","[116.17574286751986, 1702803413.542]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,23,13,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,23,7,10,4,13,7,214.85410022735596,3.5809016704559324
1702803417.7276056,3200.0,8000.0,4020,13000,1700,0.0,0.0,76.3,640,2436.9624781210855,76.3,12915.0,2000.0,18.0,0,8299,"[911.3587460143259, 1702803416.656]","[26.423118513289385, 1702803416.656]","[1124.948200441711, 1702803416.656]","[72.05154046960958, 1702803416.656]","[30.82027647515394, 1702803416.656]","[623.0829959123489, 1702803416.656]","[475.13955732011607, 1702803416.656]","[537.5095719708428, 1702803416.656]","[85.92842032241738, 1702803416.656]","[43.15354394853481, 1702803416.656]","[295.9358887262819, 1702803416.656]","[116.17574286751986, 1702803416.656]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,23,13,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,23,7,10,4,13,7,217.22512102127075,3.620418683687846
1702803420.346663,3200.0,8900.0,4084,14000,1700,0.0,0.0,77.2,651,2468.525489624919,77.2,14383.0,2100.0,18.0,0,8473,"[911.3587460143259, 1702803418.878]","[26.423118513289385, 1702803418.878]","[1124.948200441711, 1702803418.878]","[72.05154046960958, 1702803418.878]","[30.82027647515394, 1702803418.878]","[623.0829959123489, 1702803418.878]","[475.13955732011607, 1702803418.878]","[537.5095719708428, 1702803418.878]","[85.92842032241738, 1702803418.878]","[43.15354394853481, 1702803418.878]","[295.9358887262819, 1702803418.878]","[116.17574286751986, 1702803418.878]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,23,13,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,23,7,10,4,13,7,219.84417843818665,3.664069640636444
1702803422.519186,3000.0,7500.0,3786,14000,1700,0.0,0.0,76.6,666,2497.2246162064844,76.6,14383.0,2100.0,18.0,0,8726,"[911.3587460143259, 1702803421.312]","[26.423118513289385, 1702803421.312]","[1124.948200441711, 1702803421.312]","[72.05154046960958, 1702803421.312]","[30.82027647515394, 1702803421.312]","[623.0829959123489, 1702803421.312]","[475.13955732011607, 1702803421.312]","[537.5095719708428, 1702803421.312]","[85.92842032241738, 1702803421.312]","[43.15354394853481, 1702803421.312]","[295.9358887262819, 1702803421.312]","[116.17574286751986, 1702803421.312]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,23,13,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,23,7,10,4,13,7,222.01670145988464,3.700278357664744
1702803425.6353352,2900.0,7300.0,3707,14000,1500,0.0,0.0,87.2,678,2525.0880147283765,87.2,14383.0,2200.0,18.0,0,8921,"[904.7730001513906, 1702803423.76]","[26.302797318121463, 1702803423.76]","[1169.7320430254476, 1702803423.76]","[73.68152874404565, 1702803423.76]","[23.668535592832225, 1702803423.76]","[662.3739068616524, 1702803423.76]","[469.5052713624973, 1702803423.76]","[528.6809157269316, 1702803423.76]","[83.56293298088025, 1702803423.76]","[43.0195255396912, 1702803423.76]","[308.23189071452845, 1702803423.76]","[119.88888644276824, 1702803423.76]",,,,,,,,,,1,1,1,1,2,2,,2,,,6,12,23,13,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,4,3,12,3,23,7,10,4,13,7,225.13285064697266,3.7522141774495443
