time,current_response_time_percentile_50,current_response_time_percentile_95,current_response_time_average,current_max_response_time,current_min_response_time,current_fail_per_sec,fail_ratio,total_rps,user_count,avg_response_time,current_rps,max_response_time,median_response_time,min_response_time,num_failures,num_requests,custom_cpu_loadgenerator,custom_cpu_redis-cart,custom_cpu_currencyservice,custom_cpu_frontend,custom_cpu_checkoutservice,custom_cpu_paymentservice,custom_cpu_recommendationservice,custom_cpu_productcatalogservice,custom_cpu_shippingservice,custom_cpu_emailservice,custom_cpu_cartservice,custom_cpu_adservice,custom_cpu_coredns,custom_cpu_metrics-server,custom_cpu_local-path-provisioner,custom_cpu_prometheus-grafana,custom_cpu_prometheus-kube-prometheus-operator,custom_cpu_prometheus-kube-state-metrics,custom_monitored_count_coredns,custom_monitored_count_metrics-server,custom_monitored_count_local-path-provisioner,custom_monitored_count_emailservice,custom_monitored_count_paymentservice,custom_monitored_count_loadgenerator,custom_monitored_count_redis-cart,custom_monitored_count_shippingservice,custom_monitored_count_checkoutservice,custom_monitored_count_cartservice,custom_monitored_count_prometheus-grafana,custom_monitored_count_adservice,custom_monitored_count_prometheus-kube-prometheus-operator,custom_monitored_count_prometheus-kube-state-metrics,custom_monitored_count_recommendationservice,custom_monitored_count_currencyservice,custom_monitored_count_frontend,custom_monitored_count_productcatalogservice,custom_kubernetes_coredns_ordered,custom_kubernetes_coredns_ready,custom_kubernetes_metrics-server_ordered,custom_kubernetes_metrics-server_ready,custom_kubernetes_local-path-provisioner_ordered,custom_kubernetes_local-path-provisioner_ready,custom_kubernetes_emailservice_ordered,custom_kubernetes_emailservice_ready,custom_kubernetes_paymentservice_ordered,custom_kubernetes_paymentservice_ready,custom_kubernetes_loadgenerator_ordered,custom_kubernetes_loadgenerator_ready,custom_kubernetes_redis-cart_ordered,custom_kubernetes_redis-cart_ready,custom_kubernetes_shippingservice_ordered,custom_kubernetes_shippingservice_ready,custom_kubernetes_checkoutservice_ordered,custom_kubernetes_checkoutservice_ready,custom_kubernetes_cartservice_ordered,custom_kubernetes_cartservice_ready,custom_kubernetes_prometheus-grafana_ordered,custom_kubernetes_prometheus-grafana_ready,custom_kubernetes_adservice_ordered,custom_kubernetes_adservice_ready,custom_kubernetes_prometheus-kube-prometheus-operator_ordered,custom_kubernetes_prometheus-kube-prometheus-operator_ready,custom_kubernetes_prometheus-kube-state-metrics_ordered,custom_kubernetes_prometheus-kube-state-metrics_ready,custom_kubernetes_recommendationservice_ordered,custom_kubernetes_recommendationservice_ready,custom_kubernetes_currencyservice_ordered,custom_kubernetes_currencyservice_ready,custom_kubernetes_frontend_ordered,custom_kubernetes_frontend_ready,custom_kubernetes_productcatalogservice_ordered,custom_kubernetes_productcatalogservice_ready,elapsed,elapsed_min
1702797755.31314,55.0,160.0,68,290,16,0.0,0.015726681127982648,21.6,100,200.32298537201484,21.6,2361.0,78.0,16.0,29,1844,"[255.88916591539456, 1702797755.021]","[15.459358033312498, 1702797755.021]","[345.70862960071673, 1702797755.021]","[432.86227366595153, 1702797755.021]","[26.336511124681593, 1702797755.021]","[12.109164286916743, 1702797755.021]","[300.1699644812405, 1702797755.021]","[230.77059003388823, 1702797755.021]","[35.22549972540856, 1702797755.021]","[27.541056964473018, 1702797755.021]","[233.0616192347304, 1702797755.021]","[49.020020268463945, 1702797755.021]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,102.29917740821838,1.704986290136973
1702797757.768386,55.0,160.0,68,290,16,0.0,0.015726681127982648,21.6,100,200.32298537201484,21.6,2361.0,78.0,16.0,29,1844,"[255.88916591539456, 1702797757.023]","[15.459358033312498, 1702797757.023]","[345.70862960071673, 1702797757.023]","[432.86227366595153, 1702797757.023]","[26.336511124681593, 1702797757.023]","[12.109164286916743, 1702797757.023]","[300.1699644812405, 1702797757.023]","[230.77059003388823, 1702797757.023]","[35.22549972540856, 1702797757.023]","[27.541056964473018, 1702797757.023]","[233.0616192347304, 1702797757.023]","[49.020020268463945, 1702797757.023]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,104.75442337989807,1.7459070563316346
1702797759.3803904,65.0,190.0,79,290,16,0.0,0.015088449531737774,20.1,100,195.45289943447534,20.1,2361.0,76.0,16.0,29,1922,"[255.88916591539456, 1702797759.042]","[15.459358033312498, 1702797759.042]","[345.70862960071673, 1702797759.042]","[432.86227366595153, 1702797759.042]","[26.336511124681593, 1702797759.042]","[12.109164286916743, 1702797759.042]","[300.1699644812405, 1702797759.042]","[230.77059003388823, 1702797759.042]","[35.22549972540856, 1702797759.042]","[27.541056964473018, 1702797759.042]","[233.0616192347304, 1702797759.042]","[49.020020268463945, 1702797759.042]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,106.36642789840698,1.772773798306783
1702797761.3770518,65.0,190.0,79,290,16,0.0,0.015088449531737774,20.1,100,195.45289943447534,20.1,2361.0,76.0,16.0,29,1922,"[229.0597487068392, 1702797761.064]","[14.646619973466578, 1702797761.064]","[339.37584062821014, 1702797761.064]","[415.5660966336749, 1702797761.064]","[23.46234614732929, 1702797761.064]","[16.507708986317198, 1702797761.064]","[295.38316233164016, 1702797761.064]","[216.71169718094217, 1702797761.064]","[31.970958444433386, 1702797761.064]","[29.777139542721603, 1702797761.064]","[175.97846860778526, 1702797761.064]","[46.117194307169854, 1702797761.064]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,108.36308932304382,1.806051488717397
1702797763.5794873,56.0,180.0,73,250,18,0.0,0.01459486663311525,22.1,100,191.48675027128598,22.1,2361.0,76.0,16.0,29,1987,"[229.0597487068392, 1702797763.023]","[14.646619973466578, 1702797763.023]","[339.37584062821014, 1702797763.023]","[415.5660966336749, 1702797763.023]","[23.46234614732929, 1702797763.023]","[16.507708986317198, 1702797763.023]","[295.38316233164016, 1702797763.023]","[216.71169718094217, 1702797763.023]","[31.970958444433386, 1702797763.023]","[29.777139542721603, 1702797763.023]","[175.97846860778526, 1702797763.023]","[46.117194307169854, 1702797763.023]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,110.56552481651306,1.8427587469418845
1702797765.2815852,56.0,180.0,73,250,18,0.0,0.01459486663311525,22.1,100,191.48675027128598,22.1,2361.0,76.0,16.0,29,1987,"[229.0597487068392, 1702797765.011]","[14.646619973466578, 1702797765.011]","[339.37584062821014, 1702797765.011]","[415.5660966336749, 1702797765.011]","[23.46234614732929, 1702797765.011]","[16.507708986317198, 1702797765.011]","[295.38316233164016, 1702797765.011]","[216.71169718094217, 1702797765.011]","[31.970958444433386, 1702797765.011]","[29.777139542721603, 1702797765.011]","[175.97846860778526, 1702797765.011]","[46.117194307169854, 1702797765.011]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,112.26762270927429,1.8711270451545716
1702797767.68744,63.0,190.0,76,250,19,0.0,0.013962445835339432,19.2,100,186.10786511019504,19.2,2361.0,75.0,16.0,29,2077,"[229.0597487068392, 1702797767.021]","[14.646619973466578, 1702797767.021]","[339.37584062821014, 1702797767.021]","[415.5660966336749, 1702797767.021]","[23.46234614732929, 1702797767.021]","[16.507708986317198, 1702797767.021]","[295.38316233164016, 1702797767.021]","[216.71169718094217, 1702797767.021]","[31.970958444433386, 1702797767.021]","[29.777139542721603, 1702797767.021]","[175.97846860778526, 1702797767.021]","[46.117194307169854, 1702797767.021]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,114.67347741127014,1.911224623521169
1702797769.443001,63.0,190.0,76,250,19,0.0,0.013962445835339432,19.2,100,186.10786511019504,19.2,2361.0,75.0,16.0,29,2077,"[229.0597487068392, 1702797769.02]","[14.646619973466578, 1702797769.02]","[339.37584062821014, 1702797769.02]","[415.5660966336749, 1702797769.02]","[23.46234614732929, 1702797769.02]","[16.507708986317198, 1702797769.02]","[295.38316233164016, 1702797769.02]","[216.71169718094217, 1702797769.02]","[31.970958444433386, 1702797769.02]","[29.777139542721603, 1702797769.02]","[175.97846860778526, 1702797769.02]","[46.117194307169854, 1702797769.02]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,116.42903852462769,1.9404839754104615
1702797771.34341,65.0,200.0,83,420,19,0.0,0.013425925925925926,20.7,100,182.9855047596707,20.7,2361.0,75.0,16.0,29,2160,"[228.129431076857, 1702797771.048]","[15.219581886958995, 1702797771.048]","[337.297323031314, 1702797771.048]","[422.33987194360776, 1702797771.048]","[26.64028656120542, 1702797771.048]","[14.05971166552659, 1702797771.048]","[286.1891563349837, 1702797771.048]","[210.44679061219907, 1702797771.048]","[37.58734150754113, 1702797771.048]","[26.214493543664222, 1702797771.048]","[150.12597195223188, 1702797771.048]","[49.72386178608364, 1702797771.048]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,118.32944750785828,1.9721574584643047
1702797773.5603547,87.0,400.0,132,630,19,0.0,0.013057181449797388,20.8,161,184.51235503277928,20.8,2361.0,77.0,16.0,29,2221,"[228.129431076857, 1702797773.096]","[15.219581886958995, 1702797773.096]","[337.297323031314, 1702797773.096]","[422.33987194360776, 1702797773.096]","[26.64028656120542, 1702797773.096]","[14.05971166552659, 1702797773.096]","[286.1891563349837, 1702797773.096]","[210.44679061219907, 1702797773.096]","[37.58734150754113, 1702797773.096]","[26.214493543664222, 1702797773.096]","[150.12597195223188, 1702797773.096]","[49.72386178608364, 1702797773.096]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,120.54639220237732,2.009106536706289
1702797775.5476034,250.0,1500.0,479,2400,19,0.0,0.012489233419465978,23.1,254,219.50025040427633,23.1,2361.0,81.0,16.0,29,2322,"[228.129431076857, 1702797775.114]","[15.219581886958995, 1702797775.114]","[337.297323031314, 1702797775.114]","[422.33987194360776, 1702797775.114]","[26.64028656120542, 1702797775.114]","[14.05971166552659, 1702797775.114]","[286.1891563349837, 1702797775.114]","[210.44679061219907, 1702797775.114]","[37.58734150754113, 1702797775.114]","[26.214493543664222, 1702797775.114]","[150.12597195223188, 1702797775.114]","[49.72386178608364, 1702797775.114]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,122.53364086151123,2.042227347691854
1702797778.5696855,720.0,2900.0,1032,3800,19,0.0,0.0116,28.4,293,318.8555450106622,28.4,3772.0,90.0,16.0,29,2500,"[228.129431076857, 1702797777.359]","[15.219581886958995, 1702797777.359]","[337.297323031314, 1702797777.359]","[422.33987194360776, 1702797777.359]","[26.64028656120542, 1702797777.359]","[14.05971166552659, 1702797777.359]","[286.1891563349837, 1702797777.359]","[210.44679061219907, 1702797777.359]","[37.58734150754113, 1702797777.359]","[26.214493543664222, 1702797777.359]","[150.12597195223188, 1702797777.359]","[49.72386178608364, 1702797777.359]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,125.55572295188904,2.092595382531484
1702797780.520955,1100.0,3600.0,1351,4600,19,0.0,0.010788690476190476,42.0,326,417.36670450468625,42.0,4602.0,100.0,16.0,29,2688,"[228.129431076857, 1702797779.305]","[15.219581886958995, 1702797779.305]","[337.297323031314, 1702797779.305]","[422.33987194360776, 1702797779.305]","[26.64028656120542, 1702797779.305]","[14.05971166552659, 1702797779.305]","[286.1891563349837, 1702797779.305]","[210.44679061219907, 1702797779.305]","[37.58734150754113, 1702797779.305]","[26.214493543664222, 1702797779.305]","[150.12597195223188, 1702797779.305]","[49.72386178608364, 1702797779.305]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,127.50699257850647,2.1251165429751078
1702797782.3797324,1200.0,3600.0,1494,4600,49,0.0,0.010457987738910927,54.4,337,457.3422043338308,54.4,4602.0,110.0,16.0,29,2773,"[325.6256840514931, 1702797781.672]","[18.579040814706907, 1702797781.672]","[355.38752054380814, 1702797781.672]","[555.3558850100139, 1702797781.672]","[29.887274367076408, 1702797781.672]","[15.4209903022777, 1702797781.672]","[289.6794852066746, 1702797781.672]","[226.0124573742949, 1702797781.672]","[36.456559814718084, 1702797781.672]","[22.15787687349692, 1702797781.672]","[168.94462261895245, 1702797781.672]","[56.325996751895275, 1702797781.672]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,129.36576986312866,2.156096164385478
1702797783.571164,1200.0,3600.0,1494,4600,49,0.0,0.010457987738910927,54.4,337,457.3422043338308,54.4,4602.0,110.0,16.0,29,2773,"[325.6256840514931, 1702797783.125]","[18.579040814706907, 1702797783.125]","[355.38752054380814, 1702797783.125]","[555.3558850100139, 1702797783.125]","[29.887274367076408, 1702797783.125]","[15.4209903022777, 1702797783.125]","[289.6794852066746, 1702797783.125]","[226.0124573742949, 1702797783.125]","[36.456559814718084, 1702797783.125]","[22.15787687349692, 1702797783.125]","[168.94462261895245, 1702797783.125]","[56.325996751895275, 1702797783.125]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,130.55720138549805,2.1759533564249676
1702797785.6277204,1700.0,4300.0,1850,6100,260,0.0,0.009555189456342669,68.8,382,592.2775246556175,68.8,6130.0,120.0,16.0,29,3035,"[325.6256840514931, 1702797785.158]","[18.579040814706907, 1702797785.158]","[355.38752054380814, 1702797785.158]","[555.3558850100139, 1702797785.158]","[29.887274367076408, 1702797785.158]","[15.4209903022777, 1702797785.158]","[289.6794852066746, 1702797785.158]","[226.0124573742949, 1702797785.158]","[36.456559814718084, 1702797785.158]","[22.15787687349692, 1702797785.158]","[168.94462261895245, 1702797785.158]","[56.325996751895275, 1702797785.158]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,132.61375784873962,2.210229297478994
1702797788.0829866,1800.0,4100.0,1873,6100,260,0.0,0.009045539613225203,71.1,402,661.3648140467275,71.1,6130.0,140.0,16.0,29,3206,"[325.6256840514931, 1702797787.234]","[18.579040814706907, 1702797787.234]","[355.38752054380814, 1702797787.234]","[555.3558850100139, 1702797787.234]","[29.887274367076408, 1702797787.234]","[15.4209903022777, 1702797787.234]","[289.6794852066746, 1702797787.234]","[226.0124573742949, 1702797787.234]","[36.456559814718084, 1702797787.234]","[22.15787687349692, 1702797787.234]","[168.94462261895245, 1702797787.234]","[56.325996751895275, 1702797787.234]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,9,7,10,8,6,4,135.06902408599854,2.251150401433309
1702797790.173084,1800.0,4100.0,1873,6100,260,0.0,0.009045539613225203,71.1,402,661.3648140467275,71.1,6130.0,140.0,16.0,29,3206,"[325.6256840514931, 1702797789.151]","[18.579040814706907, 1702797789.151]","[355.38752054380814, 1702797789.151]","[555.3558850100139, 1702797789.151]","[29.887274367076408, 1702797789.151]","[15.4209903022777, 1702797789.151]","[289.6794852066746, 1702797789.151]","[226.0124573742949, 1702797789.151]","[36.456559814718084, 1702797789.151]","[22.15787687349692, 1702797789.151]","[168.94462261895245, 1702797789.151]","[56.325996751895275, 1702797789.151]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,137.1591215133667,2.2859853585561116
1702797792.2736266,1900.0,3700.0,1878,5400,240,0.0,0.008420441347270616,63.2,466,752.2181003050629,63.2,6130.0,170.0,16.0,29,3444,"[325.6256840514931, 1702797791.344]","[18.579040814706907, 1702797791.344]","[355.38752054380814, 1702797791.344]","[555.3558850100139, 1702797791.344]","[29.887274367076408, 1702797791.344]","[15.4209903022777, 1702797791.344]","[289.6794852066746, 1702797791.344]","[226.0124573742949, 1702797791.344]","[36.456559814718084, 1702797791.344]","[22.15787687349692, 1702797791.344]","[168.94462261895245, 1702797791.344]","[56.325996751895275, 1702797791.344]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,139.2596640586853,2.3209944009780883
1702797793.8029666,1900.0,3700.0,1878,5400,240,0.0,0.008420441347270616,63.2,466,752.2181003050629,63.2,6130.0,170.0,16.0,29,3444,"[593.0155569474325, 1702797793.232]","[21.82087283960876, 1702797793.232]","[921.681499977402, 1702797793.232]","[981.549076290528, 1702797793.232]","[34.22697558766696, 1702797793.232]","[17.35925887937749, 1702797793.232]","[403.2084825711493, 1702797793.232]","[311.6697838225693, 1702797793.232]","[47.9032214681717, 1702797793.232]","[36.226535639235486, 1702797793.232]","[246.44098129078634, 1702797793.232]","[93.37883017410174, 1702797793.232]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,140.78900408744812,2.3464834014574687
1702797795.987304,2300.0,5400.0,2535,6700,240,0.0,0.007825148407987047,63.1,491,936.1602574740265,63.1,6657.0,230.0,16.0,29,3706,"[593.0155569474325, 1702797795.382]","[21.82087283960876, 1702797795.382]","[921.681499977402, 1702797795.382]","[981.549076290528, 1702797795.382]","[34.22697558766696, 1702797795.382]","[17.35925887937749, 1702797795.382]","[403.2084825711493, 1702797795.382]","[311.6697838225693, 1702797795.382]","[47.9032214681717, 1702797795.382]","[36.226535639235486, 1702797795.382]","[246.44098129078634, 1702797795.382]","[93.37883017410174, 1702797795.382]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,142.97334146499634,2.3828890244166057
1702797798.291214,2300.0,5400.0,2535,6700,240,0.0,0.007825148407987047,63.1,491,936.1602574740265,63.1,6657.0,230.0,16.0,29,3706,"[593.0155569474325, 1702797797.19]","[21.82087283960876, 1702797797.19]","[921.681499977402, 1702797797.19]","[981.549076290528, 1702797797.19]","[34.22697558766696, 1702797797.19]","[17.35925887937749, 1702797797.19]","[403.2084825711493, 1702797797.19]","[311.6697838225693, 1702797797.19]","[47.9032214681717, 1702797797.19]","[36.226535639235486, 1702797797.19]","[246.44098129078634, 1702797797.19]","[93.37883017410174, 1702797797.19]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,145.2772514820099,2.4212875247001646
1702797800.3180535,3500.0,5500.0,3122,6700,150,0.0,0.007040543821315854,66.9,500,1158.1023139108709,66.9,6657.0,390.0,16.0,29,4119,"[593.0155569474325, 1702797799.438]","[21.82087283960876, 1702797799.438]","[921.681499977402, 1702797799.438]","[981.549076290528, 1702797799.438]","[34.22697558766696, 1702797799.438]","[17.35925887937749, 1702797799.438]","[403.2084825711493, 1702797799.438]","[311.6697838225693, 1702797799.438]","[47.9032214681717, 1702797799.438]","[36.226535639235486, 1702797799.438]","[246.44098129078634, 1702797799.438]","[93.37883017410174, 1702797799.438]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,147.3040909767151,2.4550681829452516
1702797802.7638907,3400.0,5500.0,3089,6700,150,0.0,0.006870409855484482,77.6,500,1176.4957282269477,77.6,6657.0,430.0,16.0,29,4221,"[593.0155569474325, 1702797801.504]","[21.82087283960876, 1702797801.504]","[921.681499977402, 1702797801.504]","[981.549076290528, 1702797801.504]","[34.22697558766696, 1702797801.504]","[17.35925887937749, 1702797801.504]","[403.2084825711493, 1702797801.504]","[311.6697838225693, 1702797801.504]","[47.9032214681717, 1702797801.504]","[36.226535639235486, 1702797801.504]","[246.44098129078634, 1702797801.504]","[93.37883017410174, 1702797801.504]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,149.7499282360077,2.495832137266795
1702797805.519663,3000.0,5500.0,3052,6700,150,0.0,0.006725417439703154,77.8,500,1212.292265038018,77.8,6657.0,470.0,16.0,29,4312,"[813.6238448488413, 1702797803.952]","[22.946476116152116, 1702797803.952]","[944.9317641428254, 1702797803.952]","[1180.2097511115978, 1702797803.952]","[49.30664353197822, 1702797803.952]","[22.466198413521667, 1702797803.952]","[429.14108493917036, 1702797803.952]","[363.64470857731067, 1702797803.952]","[61.36935851509319, 1702797803.952]","[36.226535639235486, 1702797803.952]","[303.73561785721273, 1702797803.952]","[126.71286109586217, 1702797803.952]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,152.50570058822632,2.5417616764704385
1702797807.1342986,2600.0,4900.0,2708,6600,150,0.0,0.006417348971011286,73.7,500,1279.1979235896904,73.7,6657.0,580.0,16.0,29,4519,"[813.6238448488413, 1702797806.469]","[22.946476116152116, 1702797806.469]","[944.9317641428254, 1702797806.469]","[1180.2097511115978, 1702797806.469]","[49.30664353197822, 1702797806.469]","[22.466198413521667, 1702797806.469]","[429.14108493917036, 1702797806.469]","[363.64470857731067, 1702797806.469]","[61.36935851509319, 1702797806.469]","[36.226535639235486, 1702797806.469]","[303.73561785721273, 1702797806.469]","[126.71286109586217, 1702797806.469]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,154.12033605575562,2.568672267595927
1702797811.1597762,2600.0,4900.0,2708,6600,150,0.0,0.006417348971011286,73.7,500,1279.1979235896904,73.7,6657.0,580.0,16.0,29,4519,"[813.6238448488413, 1702797807.961]","[22.946476116152116, 1702797807.961]","[944.9317641428254, 1702797807.961]","[1180.2097511115978, 1702797807.961]","[49.30664353197822, 1702797807.961]","[22.466198413521667, 1702797807.961]","[429.14108493917036, 1702797807.961]","[363.64470857731067, 1702797807.961]","[61.36935851509319, 1702797807.961]","[36.226535639235486, 1702797807.961]","[303.73561785721273, 1702797807.961]","[126.71286109586217, 1702797807.961]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,158.145813703537,2.6357635617256165
1702797812.982762,2300.0,4100.0,2378,5500,220,0.0,0.005858585858585859,69.7,500,1353.4552175053468,69.7,6657.0,770.0,16.0,29,4950,"[833.8589061490921, 1702797811.606]","[24.17585114082555, 1702797811.606]","[913.2333121407087, 1702797811.606]","[1138.3978696448903, 1702797811.606]","[49.30664353197822, 1702797811.606]","[26.741542452053928, 1702797811.606]","[537.7531088589332, 1702797811.606]","[364.63735406291954, 1702797811.606]","[71.32255463217787, 1702797811.606]","[35.79365054711731, 1702797811.606]","[268.8731181062976, 1702797811.606]","[111.99937108445584, 1702797811.606]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,159.96879959106445,2.666146659851074
1702797813.9306014,2300.0,4100.0,2378,5500,220,0.0,0.005858585858585859,69.7,500,1353.4552175053468,69.7,6657.0,770.0,16.0,29,4950,"[833.8589061490921, 1702797813.533]","[24.17585114082555, 1702797813.533]","[913.2333121407087, 1702797813.533]","[1138.3978696448903, 1702797813.533]","[49.30664353197822, 1702797813.533]","[26.741542452053928, 1702797813.533]","[537.7531088589332, 1702797813.533]","[364.63735406291954, 1702797813.533]","[71.32255463217787, 1702797813.533]","[35.79365054711731, 1702797813.533]","[268.8731181062976, 1702797813.533]","[111.99937108445584, 1702797813.533]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,160.91663885116577,2.681943980852763
1702797816.5909355,1900.0,3800.0,2083,6900,220,0.0,0.005499715531955243,79.5,500,1391.8261916480756,79.5,6860.0,980.0,16.0,29,5273,"[833.8589061490921, 1702797815.919]","[24.17585114082555, 1702797815.919]","[913.2333121407087, 1702797815.919]","[1138.3978696448903, 1702797815.919]","[49.30664353197822, 1702797815.919]","[26.741542452053928, 1702797815.919]","[537.7531088589332, 1702797815.919]","[364.63735406291954, 1702797815.919]","[71.32255463217787, 1702797815.919]","[35.79365054711731, 1702797815.919]","[268.8731181062976, 1702797815.919]","[111.99937108445584, 1702797815.919]",,,,,,,,,,1,1,1,1,1,1,3,,1,,,10,9,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,6,9,7,10,8,6,4,163.57697296142578,2.7262828826904295
